,id,belongs_to_collection,original_budget,budget_processed,genre_rank,num_genres,has_homepage,originally_english,topStudio,numTopStudios,num_studios,studioRank,num_production_countries,topCountry,countryRank,usa_produced,1960s,1970s,1980s,1990s,2000s,2010s,mondayRelease,tuesdayRelease,wednesdayRelease,thursdayRelease,fridayRelease,saturdayRelease,sundayRelease,Winter,Fall,Spring,Summer,runtime_processed,spoken_english,num_languages,has_tagline,num_keywords,numTopKeywords,keywordRank,cast_num,topLeadActor,numTopActors,actorRanks,topActorRank,crew_num,topLeadDirector,numTopDirectors,directorsRank,topLeadExecProd,numTopExecProd,execProdRank,topLeadProducer,numTopProducers,producersRank,topLeadComposer,numTopComposers,composersRank,topLeadDirectorPhoto,numTopDirectorsPhoto,directorsPhotoRank,topLeadEditor,numTopEditors,editorsRank,budget_to_year_ratio,runtime_to_year_ratio,inflationBudget,popularity,popularity_year_ratio,log_revenue,revenue
540,0,0,150000000,150000000.0,17.333333333333332,3,0,1,0,1,4,68.25,1,1,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,111.0,1,1,1,7,0,33.0,19.0,0,0,675.2631578947369,337,22.0,0,0,172.0,0,0,606.0,0,1,298.75,1,1,7.0,0,2,39.5,0,2,149.4,36.94376543171869,0.05508684863523573,174300000.0,11.30428,0.5655749965460075,18.670569987139285,128388320.0
541,0,0,6900000,6900000.0,7.5,2,0,1,0,0,3,326.3333333333333,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,102.0,1,1,1,9,3,97.22222222222223,17.0,0,0,366.70588235294116,337,8.0,0,0,329.0,0,0,606.0,0,0,781.6666666666666,0,0,81.0,0,0,363.0,0,0,309.5,1.7371386908872473,0.05117912694430507,10750200.0,6.8652,0.37649227593945683,15.894081720974466,7993039.0
542,0,1,65000000,65000000.0,8.666666666666666,3,0,1,1,0,3,210.0,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,100.0,1,1,1,17,5,8.294117647058824,11.0,0,0,1332.8181818181818,337,76.0,0,0,189.5,0,0,606.0,0,0,490.0,0,1,52.0,0,0,363.0,0,0,87.83333333333333,16.28254881508135,0.05005005005005005,95420000.0,11.023042,0.6171033891605598,17.50444283568302,40002112.0
543,0,1,79000000,79000000.0,16.0,3,1,1,1,2,3,84.66666666666667,2,1,1.5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,179.0,1,1,1,15,2,5.066666666666666,34.0,1,1,125.11764705882354,14,36.0,1,1,7.0,0,2,98.6,1,2,219.14285714285714,1,1,2.5,1,1,3.0,0,1,1.5,19.71055917109863,0.08941058941058941,110284000.0,29.423537,1.5788306036777595,20.64669511270673,926287400.0
544,0,0,8000000,8000000.0,9.0,4,0,1,0,0,1,196.0,1,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,149.0,1,1,1,7,0,47.57142857142857,11.0,0,0,1612.5454545454545,337,10.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,241.0,0,0,598.0,1.8688265941499653,0.07201546640889318,1520000.0,0.537378,0.07861695594602741,16.811242881518265,20000000.0
545,0,0,5800000,5800000.0,12.666666666666666,3,1,1,0,0,3,133.33333333333334,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,95.0,1,1,0,4,0,113.75,31.0,0,0,311.4193548387097,337,27.0,0,0,189.5,0,0,303.0,0,0,660.0,0,0,81.0,0,0,363.0,0,0,340.5,1.4413389939851433,0.04735792622133599,7679200.0,0.906143,0.052679665582535104,15.76142084987672,7000000.0
546,0,0,30000000,30000000.0,7.5,2,0,1,0,0,2,238.0,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,125.0,1,1,1,7,0,21.0,14.0,0,0,1073.7857142857142,93,25.0,0,0,267.0,0,0,303.0,0,0,162.5,0,1,33.0,0,0,363.0,0,0,468.0,7.485022470037455,0.06243756243756244,41880000.0,11.066473,0.5938132538985244,18.477387649766793,105834556.0
547,0,0,3500000,3500000.0,10.0,4,0,1,0,0,3,80.66666666666667,1,1,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,93.0,1,1,1,13,3,28.692307692307693,21.0,0,0,606.0952380952381,337,23.0,0,0,379.0,0,0,606.0,0,0,275.0,0,0,16.2,0,0,363.0,0,0,461.0,0.8838160652508775,0.04673366834170854,5642000.0,5.732016,0.32652539929240915,16.60818213783989,16324573.0
548,0,1,9000000,9000000.0,7.5,2,1,1,0,0,5,168.0,1,1,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,99.0,1,1,1,8,0,13.5,15.0,0,0,588.7333333333333,337,3.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,2.2144274376417235,0.049107142857142856,10296000.0,10.182974,0.46038825142840945,18.218634900073557,81705746.0
549,0,1,0,12000000.0,1.0,1,1,1,0,0,0,400.0,1,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,180.0,1,1,0,3,0,85.33333333333333,4.0,0,0,1946.75,337,1.0,0,0,114.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,2.9850560630841847,0.08977556109725686,0.0,0.769595,0.04197609593053486,12.380336828696395,238073.0
550,0,0,13000000,13000000.0,6.5,2,0,1,1,0,1,231.0,1,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,81.0,1,2,1,3,0,69.66666666666667,10.0,0,0,2314.4,193,12.0,0,0,179.0,0,0,606.0,0,0,1132.0,1,1,6.0,0,1,53.0,0,0,349.0,3.2435097370162307,0.040459540459540456,18148000.0,9.142772,0.49058983751845053,18.398814807296677,97837138.0
551,0,0,49000000,49000000.0,12.0,3,1,1,1,3,8,38.125,3,0,14.666666666666666,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,120.0,1,1,1,5,0,153.6,45.0,0,0,232.2,337,49.0,0,0,379.0,0,0,195.0,0,0,70.77777777777777,1,1,4.0,1,1,363.0,0,0,63.42857142857143,12.06829670769477,0.05955334987593052,56938000.0,30.206365,1.511282875206775,18.46373591348011,104399548.0
552,0,0,40000000,40000000.0,7.5,2,1,1,0,0,3,389.6666666666667,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,98.0,1,1,1,8,0,19.0,11.0,0,0,1260.2727272727273,202,113.0,0,0,75.8,0,0,256.6666666666667,0,0,188.83333333333334,1,1,21.0,0,1,26.5,0,0,34.0,9.970067365252671,0.04892661008487269,55120000.0,10.939066,0.5376697725652423,18.768455473222875,141591324.0
553,0,0,0,40842461.5,7.5,4,0,1,0,0,2,98.0,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,96.0,1,1,1,6,1,31.333333333333332,11.0,0,0,2280.7272727272725,182,9.0,0,0,379.0,0,0,606.0,0,0,638.6666666666666,0,1,75.0,0,0,363.0,0,0,275.0,10.282466681554029,0.0481685900652283,0.0,4.769347,0.2615542601490154,16.220795460073756,11081586.0
554,0,0,14500000,14500000.0,16.5,2,0,0,0,0,12,191.83333333333334,1,0,11.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,108.0,1,7,1,8,1,20.0,38.0,0,0,204.92105263157896,337,8.0,0,0,379.0,0,0,606.0,0,0,533.6666666666666,0,0,81.0,0,0,363.0,0,0,681.0,3.6213777169386323,0.053973013493253376,20503000.0,9.298092,0.490859910599578,18.37766199458203,95789342.0
555,0,0,0,13069538.25,10.4,5,0,1,0,0,2,248.0,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,90.0,1,2,1,13,1,57.30769230769231,40.0,0,0,194.675,337,21.0,0,0,124.0,0,0,606.0,0,0,773.0,0,0,81.0,0,0,363.0,0,0,681.0,3.165285125492126,0.04429133858267716,0.0,4.854436,0.8141394636184964,13.304686600863562,600000.0
556,0,0,0,4878242.0,12.0,2,1,1,0,0,1,707.0,1,1,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,112.0,1,1,1,8,1,87.25,10.0,1,0,426.3,36,27.0,0,0,379.0,0,0,303.0,0,0,419.8,0,0,81.0,0,0,162.0,0,0,197.0,1.2026642696753314,0.05561072492552135,0.0,0.239993,0.00994499299680149,15.400295672015407,4878242.0
557,0,0,8500000,8500000.0,10.0,1,0,1,0,0,1,400.0,1,1,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,96.0,1,1,1,0,0,400.0,16.0,0,0,994.3125,337,23.0,0,0,379.0,0,0,606.0,0,0,400.25,0,1,35.0,0,0,247.0,0,0,128.33333333333334,2.0976420282569657,0.04769001490312966,10183000.0,5.590678,0.2875927471238032,16.927091107845406,22456509.0
558,0,0,23000000,23000000.0,6.0,3,1,1,0,0,4,178.25,3,1,4.333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,106.0,1,3,1,9,1,17.11111111111111,27.0,1,0,245.11111111111111,38,9.0,0,0,379.0,0,0,606.0,0,0,249.8,0,0,81.0,0,0,363.0,1,1,45.0,5.65909234063996,0.05257936507936508,26312000.0,7.528276,0.3403651844648195,17.647459781902764,46152411.0
559,0,1,2700000,2700000.0,18.5,2,0,1,0,0,1,496.0,1,1,3.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,118.0,1,3,1,9,1,32.333333333333336,9.0,0,0,938.2222222222222,337,13.0,0,0,379.0,0,0,455.0,0,0,1036.6666666666667,0,0,81.0,0,1,65.0,0,0,375.0,0.6894014233841388,0.05962607377463365,4887000.0,10.246132,0.6124276416070894,17.44781024255605,37799643.0
560,0,0,0,16136.0,5.0,1,1,1,0,0,2,200.0,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,98.0,1,1,1,2,1,23.0,8.0,0,0,838.0,337,2.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.0040059095606831,0.048829098156452415,0.0,1.282833,0.06657219985703852,9.688870050941352,16136.0
561,0,0,0,1600000.0,5.0,1,1,1,0,0,2,508.5,1,1,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,96.0,1,1,1,13,1,61.69230769230769,55.0,0,0,358.6545454545454,50,17.0,0,0,379.0,0,0,202.0,0,0,198.28571428571428,0,0,81.0,0,0,281.0,0,0,421.0,0.39485026414248764,0.04769001490312966,0.0,12.34835,0.6352173920490888,14.285514812209815,1600000.0
562,0,0,75000000,75000000.0,9.5,2,0,1,0,0,4,304.25,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,99.0,1,1,1,5,0,76.8,54.0,0,0,190.03703703703704,55,107.0,0,0,29.0,0,0,41.666666666666664,0,0,273.8,1,1,17.0,0,1,94.0,0,0,18.333333333333332,18.675224401496408,0.04940119760479042,102000000.0,11.134888,0.5165698157152501,19.096085876064585,196482882.0
563,0,0,20000000,20000000.0,5.0,1,1,1,0,0,3,325.3333333333333,1,1,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,100.0,1,2,1,11,0,70.0,27.0,1,0,639.7777777777778,30,24.0,0,0,126.33333333333333,0,0,111.75,0,0,249.6153846153846,0,0,81.0,0,0,363.0,0,0,351.0,4.925835390895824,0.04962779156327544,23240000.0,8.066726,0.40359390687311253,17.415743043692466,36606743.0
564,0,1,0,930349.0,5.0,1,0,0,0,0,1,1075.0,1,0,18.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,120.0,0,1,0,8,2,45.75,34.0,0,0,229.02941176470588,337,12.0,0,0,189.5,0,0,606.0,0,0,1601.0,0,0,81.0,0,1,51.0,0,0,681.0,0.23635378390023412,0.06048387096774194,0.0,0.699668,0.04178492896923984,13.743316138415787,930349.0
565,0,0,0,12000000.0,9.5,2,0,1,0,0,0,400.0,1,1,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,101.0,1,2,0,2,1,23.0,9.0,0,0,101.55555555555556,337,2.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,2.973181162617896,0.05027376804380289,0.0,3.939557,0.1959709909828631,11.302340226903391,81010.0
566,0,0,12000000,12000000.0,8.6,5,0,1,0,0,3,498.0,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,167.0,1,3,1,5,0,39.4,23.0,0,0,655.4347826086956,329,11.0,0,0,379.0,0,0,606.0,0,0,533.6666666666666,0,1,78.0,0,0,352.0,0,0,598.0,2.827787727401263,0.08106796116504854,4224000.0,4.73816,0.7244666708994599,15.882373444019521,7900000.0
567,0,0,40000000,40000000.0,10.0,3,1,1,0,0,2,555.5,1,1,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,91.0,1,1,1,6,2,48.666666666666664,15.0,0,0,1101.4666666666667,126,19.0,0,0,379.0,0,0,606.0,0,0,827.5,0,0,81.0,0,0,363.0,0,0,477.0,9.881071424336684,0.045228628230616304,48640000.0,6.322435,0.33064403613155113,17.423551959034715,36893721.0
568,0,0,12000000,12000000.0,6.5,2,0,1,0,0,1,400.0,1,1,3.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,100.0,1,1,0,2,1,5.5,18.0,0,0,811.6666666666666,337,71.0,0,0,94.75,0,0,606.0,0,0,644.5,0,0,81.0,0,1,32.5,0,0,136.2,2.949642958010112,0.0495785820525533,13512000.0,10.159713,0.301439720596036,16.69291037620854,17768012.0
569,0,0,18000000,18000000.0,12.0,2,0,1,0,0,1,807.0,1,1,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,118.0,1,1,1,11,0,45.27272727272727,8.0,0,0,1790.0,337,11.0,0,0,379.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,681.0,4.563667728480024,0.059415911379657606,30312000.0,4.29831,0.3072839756628754,15.176487367510099,3900000.0
570,0,1,5000000,5000000.0,10.333333333333334,3,0,1,0,0,2,239.0,1,1,4.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,113.0,1,2,1,19,1,13.368421052631579,22.0,0,0,127.5,337,36.0,0,0,92.5,0,0,606.0,0,0,1125.0,0,1,42.0,0,0,204.0,0,0,114.55555555555556,1.2475037450062425,0.05644355644355644,6980000.0,17.656951,0.9474501521159274,18.23097059058031,82719885.0
571,0,1,7000000,7000000.0,7.0,1,1,1,0,0,2,507.0,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,89.0,1,1,1,6,1,69.16666666666667,27.0,0,0,1055.7037037037037,337,88.0,0,0,82.0,0,1,13.0,0,1,229.33333333333334,0,0,40.5,0,0,167.0,0,0,85.875,1.7447617889192173,0.044433349975037444,9646000.0,11.00913,0.54111351218113,16.6386465901644,16829545.0
572,0,0,80000000,80000000.0,7.5,4,0,1,0,1,4,359.25,2,1,3.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,117.0,1,1,1,4,2,9.75,19.0,0,0,551.578947368421,114,78.0,0,1,27.666666666666668,0,0,606.0,0,0,209.66666666666666,0,0,81.0,0,1,46.0,0,0,65.1,19.801490062127176,0.058208955223880594,100160000.0,9.554067,0.49478319482610866,18.13168233884811,74901339.0
573,0,0,1000000,1000000.0,10.0,1,0,1,0,0,5,111.0,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,97.0,1,1,1,7,2,66.57142857142857,9.0,0,0,928.8888888888889,337,21.0,0,0,379.0,0,0,606.0,0,0,200.125,0,1,79.0,0,1,28.0,0,0,340.5,0.24975018737507806,0.04847576211894053,1414000.0,3.374229,0.17813049658817137,16.119437250610915,10013424.0
574,0,1,35000000,35000000.0,10.0,1,0,1,0,0,5,345.0,4,0,10.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,123.0,1,1,1,10,2,69.9,18.0,0,0,678.3333333333334,215,5.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,8.61166225749559,0.06101190476190476,40040000.0,10.754139,0.48621151834700393,19.17187237820299,211952420.0
575,0,0,0,25953339.0,4.0,2,0,1,0,0,8,240.125,3,0,7.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,130.0,1,1,1,6,1,74.5,18.0,0,0,653.1666666666666,114,9.0,0,0,379.0,0,0,606.0,0,0,277.5,0,1,65.0,0,0,259.0,0,0,656.0,6.553707987172041,0.06532663316582915,0.0,12.50303,0.712237520466616,16.846149058338817,20710451.0
576,0,1,16000000,16000000.0,12.0,3,0,1,0,0,2,307.0,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,96.0,1,1,1,11,1,23.0,20.0,0,0,392.25,111,60.0,0,1,8.0,0,0,606.0,0,0,499.0,1,1,14.0,1,1,21.0,0,0,89.57142857142857,4.04030201257544,0.04824120603015075,25792000.0,8.899418,0.5069570664003822,17.704848246335715,48878502.0
577,0,0,0,26384750.2,16.0,4,0,0,0,0,5,178.4,2,1,11.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,86.0,1,2,0,6,0,88.83333333333333,20.0,0,0,28.6,337,16.0,0,0,189.5,0,0,606.0,0,0,228.71428571428572,0,0,81.0,0,0,363.0,0,0,681.0,6.485466052190491,0.042637580565195836,0.0,8.665106,0.2570945785156564,15.86963441986494,7800000.0
578,0,0,16000000,16000000.0,5.0,1,0,1,1,0,2,221.5,1,1,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,114.0,1,1,1,1,1,2.0,33.0,1,0,523.6969696969697,46,12.0,0,0,379.0,0,0,606.0,0,0,475.5,0,1,76.0,0,0,363.0,0,0,401.0,3.9524285697346735,0.05666003976143141,19456000.0,14.906621,0.7795707401536495,16.336007862645143,12434778.0
579,0,0,0,6877900.0,7.0,3,0,1,0,0,1,843.0,1,1,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,88.0,1,1,1,3,1,28.0,15.0,0,0,941.7333333333333,337,14.0,0,0,237.0,0,0,606.0,0,0,800.5,0,0,81.0,0,0,363.0,0,0,659.0,1.6398191452026367,0.04296875,0.0,1.033927,0.23125963836252444,15.743824076151654,6877900.0
580,0,0,0,22304357.0,9.666666666666666,3,0,1,0,0,1,666.0,1,1,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,82.0,1,1,1,1,0,400.0,16.0,0,0,915.6875,230,18.0,0,0,379.0,0,0,606.0,0,0,533.6666666666666,0,1,44.0,0,0,250.0,0,0,147.0,5.654981902522086,0.041289023162134945,0.0,2.858879,0.20437979230420925,15.899118159552906,8033397.0
581,0,0,0,33835675.5,7.5,2,0,1,0,0,2,597.5,1,1,3.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,116.0,1,1,1,5,1,41.6,25.0,0,0,721.72,337,15.0,0,0,216.0,0,0,81.5,0,0,1011.75,0,0,81.0,0,0,165.0,0,0,310.0,8.341725966891147,0.05759682224428997,0.0,6.785735,0.2811918974851381,13.041506838660105,461162.0
582,0,0,20000000,20000000.0,8.5,2,1,1,0,0,9,323.1111111111111,1,1,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,135.0,1,1,1,11,1,36.36363636363637,18.0,0,0,794.9444444444445,261,16.0,0,0,362.0,0,0,606.0,0,0,1277.75,0,0,81.0,0,0,276.0,0,0,535.0,4.96518289623587,0.06726457399103139,26120000.0,9.351557,0.485295998449126,15.202085379751395,4001121.0
583,0,1,19000000,19000000.0,8.75,4,1,1,0,0,4,486.25,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,108.0,1,2,1,26,1,40.76923076923077,33.0,0,0,508.27272727272725,78,116.0,0,0,49.0,0,0,302.6666666666667,0,0,358.0,0,1,59.0,0,1,44.0,0,0,47.6875,4.769057152380914,0.05410821643286573,28576000.0,15.339153,0.9259045712818007,17.067303307255134,25836616.0
584,0,0,0,58853106.0,7.5,2,0,1,0,0,1,397.0,1,1,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,116.0,1,1,1,2,0,57.0,9.0,0,0,714.7777777777778,337,11.0,0,0,379.0,0,0,606.0,0,0,1116.0,0,0,81.0,0,1,90.0,0,0,681.0,14.906430297183327,0.058379466532461,0.0,0.773954,0.0515112845858595,13.895506803019979,1083282.0
585,0,0,10400000,10400000.0,5.0,1,0,0,1,1,2,31.0,1,0,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,161.0,0,1,0,4,1,38.5,9.0,0,0,497.3333333333333,116,27.0,0,0,379.0,0,0,606.0,0,0,96.11111111111111,0,0,81.0,0,0,363.0,0,0,681.0,2.558893927941547,0.0798611111111111,11897600.0,8.792104,0.3975048337486401,19.552082858669273,310000000.0
586,0,0,1500000,1500000.0,12.0,1,0,0,0,0,0,400.0,1,0,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,162.0,0,1,1,0,0,400.0,7.0,0,0,1112.4285714285713,337,1.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.36943765431718684,0.0803970223325062,1743000.0,0.446454,0.022336957285908635,15.29711532616119,4400000.0
587,0,1,40000000,40000000.0,12.333333333333334,3,0,1,0,0,4,439.25,4,0,9.25,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,107.0,1,1,1,17,2,52.294117647058826,12.0,0,0,1040.75,90,57.0,0,1,47.5,0,0,606.0,0,0,334.7142857142857,0,0,81.0,0,0,120.0,0,0,136.2,9.841899722852103,0.053075396825396824,45760000.0,0.75571,0.034166836278572775,19.55929109420119,312242626.0
588,0,0,90000,90000.0,7.5,2,0,1,0,0,1,400.0,1,1,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,72.0,1,1,1,11,2,25.818181818181817,12.0,0,0,628.6666666666666,337,11.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.021249649380785218,0.03498542274052478,34920.0,0.837849,0.17418995907045634,15.424948670398354,5000000.0
589,0,0,28000000,28000000.0,5.0,1,0,1,0,0,1,316.0,1,1,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,134.0,1,2,0,8,1,24.875,5.0,0,0,1557.4,337,19.0,0,0,195.0,0,0,606.0,0,0,311.0,0,1,80.0,0,1,93.0,0,0,369.5,7.021047344677507,0.0671006509764647,41608000.0,5.01752,0.2834187827851187,15.553304745170516,5684789.0
590,0,0,0,74248974.0,9.5,2,0,1,0,0,1,310.0,1,1,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94.0,1,1,1,2,1,47.5,5.0,0,0,4586.8,337,2.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,18.580819674469552,0.04702351175587794,0.0,0.218263,0.012101703325799866,16.01455325928874,9016377.0
591,0,0,0,234748.0,7.5,2,0,0,0,0,2,200.0,1,0,28.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,105.0,0,1,0,4,0,64.25,8.0,0,0,956.375,337,6.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,0.058511334346458346,0.0,0.0,0.402368,0.01977692712042613,12.366272137210531,234748.0
592,0,0,6000000,6000000.0,7.0,2,1,1,0,0,4,404.25,1,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,109.0,1,1,1,12,1,7.0,72.0,0,0,197.48611111111111,319,44.0,0,0,78.5,0,0,606.0,0,0,549.8,0,1,39.0,0,0,262.0,0,0,276.0,1.4880716179108269,0.054282868525896415,7728000.0,7.903956,0.38173791591521855,17.61557345156137,44703995.0
593,0,1,3000000,3000000.0,7.0,2,0,1,0,0,5,439.6,2,0,1.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,108.0,1,3,1,11,2,44.45454545454545,17.0,0,0,951.1176470588235,306,35.0,0,0,109.66666666666667,0,0,118.75,0,0,415.2,0,0,81.0,0,0,363.0,0,0,309.5,0.7403442452671644,0.05365126676602087,3594000.0,11.30324,0.58145538752181,16.229321233436963,11176469.0
594,0,0,0,52034889.0,10.0,1,0,1,0,0,1,242.0,1,1,3.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,97.0,1,1,1,0,0,400.0,10.0,0,0,2171.3,337,6.0,0,0,145.0,0,0,606.0,0,0,1031.0,0,1,40.0,0,0,243.0,0,0,681.0,13.074010590385738,0.04862155388471178,0.0,11.971318,0.6949729420316928,17.301314800304574,32648673.0
595,0,0,0,39376074.0,9.5,2,0,0,1,0,1,371.0,1,0,14.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,88.0,0,2,0,0,0,400.0,8.0,0,0,922.375,337,4.0,0,0,379.0,0,0,606.0,0,0,1601.0,0,0,81.0,0,0,363.0,0,0,681.0,9.717283262371337,0.04371584699453552,0.0,1.985348,0.10212923822776925,12.273735966890268,214000.0
596,0,1,8000000,8000000.0,10.666666666666666,3,0,1,0,0,3,89.0,1,1,3.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,120.0,1,2,1,11,0,28.818181818181817,20.0,0,0,809.05,337,15.0,0,0,315.0,0,0,606.0,0,0,275.0,0,0,81.0,0,0,363.0,0,0,56.0,2.0364918983261053,0.060544904137235116,14048000.0,10.434018,0.6627157965309768,16.86140139233913,21028755.0
597,0,0,8000000,8000000.0,7.5,2,1,1,0,0,3,658.6666666666666,1,1,3.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,102.0,1,1,1,14,0,36.642857142857146,27.0,0,0,728.8148148148148,337,62.0,0,0,189.5,0,0,151.5,0,0,658.8888888888889,0,0,81.0,0,0,233.0,0,0,346.42857142857144,1.9880537848070943,0.05084745762711865,10592000.0,5.320117,0.30929112118060825,18.425898925530607,100523181.0
598,0,0,13000000,13000000.0,5.0,1,0,1,0,0,4,448.25,1,1,3.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,110.0,1,2,1,5,0,68.0,13.0,0,0,623.9230769230769,148,45.0,0,0,379.0,0,0,606.0,0,0,625.4285714285714,0,1,60.0,0,1,66.0,0,0,338.0,3.2305874003115282,0.054835493519441676,17212000.0,5.169999,0.30056383857960706,13.956429222382813,1151330.0
599,0,0,35000000,35000000.0,6.5,2,0,1,0,0,5,420.4,2,1,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,112.0,1,2,1,2,0,182.5,22.0,1,0,837.7272727272727,31,25.0,0,0,379.0,0,0,184.0,0,0,370.3,0,0,81.0,0,0,304.0,0,0,681.0,8.637349528116918,0.05563835072031793,41930000.0,13.542675,0.6966552369238314,17.57509222514142,42930462.0
